MAYOMO,32536,,54379.02,USD,CIF,,S,58,,3.25361E+17,1270,,62092015,PANTALON CORTO PARA BEBE,ESP,CHN,6,10,6,10,6.96,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,59,,3.25361E+17,1271,,62092005,CAMISA PARA BEBE,ESP,CHN,6,10,6,10,6.99,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,60,,3.25361E+17,1271,,62092015,PANTALON CORTO PARA BEBE,ESP,CHN,6,10,6,10,6.99,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,61,,3.25361E+17,1272,,62092005,CAMISA PARA BEBE,ESP,CHN,6,10,6,10,7.54,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,62,,3.25361E+17,1272,,62092015,PANTALON CORTO CON TIRANTES PARA BEBE,ESP,CHN,6,10,6,10,7.53,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,63,,3.25361E+17,1273,,62099003,CAMISA PARA BEBE,ESP,MAR,6,10,6,10,7.65,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,64,,3.25361E+17,1273,,62092015,PANTALON CORTO PARA BEBE,ESP,MAR,6,10,6,10,7.65,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,65,,3.25361E+17,1274,,61112008,CAMISA (T-SHIRT CON ABERTURA Y BROCHE) PARA BEBE,ESP,CHN,6,9,6,9,5.03,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,66,,3.25361E+17,1274,,61112020,PANTALON CORTO PARA BEBE,ESP,CHN,6,9,6,9,5.02,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,67,,3.25361E+17,1275,,61112008,CAMISA (T-SHIRT CON ABERTURA Y BROCHE) PARA BEBE,ESP,CHN,6,10,6,10,7.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
