ClaveProveedor,NumFac,FechaFac,ValorComercial,Moneda,Incoterm,SubdV,CertOrigin,NúmeroItem,PartidaPed,NúmeroParte,ModeloCOVE,SubModeloCOVE,Fracción,Descripción,Vendedor,Origen,ClaveUMC,CantUMC,ClaveUMT,CantUMT,ValorMercancía,Moneda(2),PreferenciaTL,IdentPref,MétVal,TipoMerc,UsoMerc,Vinc,Ident1,Ident2,Ident3,Ident4,Permisos1,Permisos2,ObservPart,MarcaCOVE,SerieCOVE,SubDiv
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,172,,325361673161112019,1673,,61112019,PANTALON LARGO PARA BEBE,ESP,CHN,6,10,6,10,43.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,173,,325361673261112008,1673,,61112008,CAMISA (T-SHIRT CON ABERTURA Y BROCHE) PARA BEBE,ESP,CHN,6,10,6,10,43.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,174,,325361673361112019,1673,,61112019,PANTALON LARGO PARA BEBE,ESP,CHN,6,10,6,10,43.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,175,,325361674062092091,1674,,62092091,MAMELUCO PARA BEBE,ESP,MAR,6,10,6,10,127.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,176,,325361675062092091,1675,,62092091,MAMELUCO PARA BEBE,ESP,MAR,6,10,6,10,128.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,177,,325361676062092091,1676,,62092091,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,121.9,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,178,,325361677061112017,1677,,61112017,MAMELUCO PARA BEBE,ESP,IND,6,20,6,20,124.2,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,179,,325361677161112017,1677,,61112017,MAMELUCO PARA BEBE,ESP,IND,6,20,6,20,124.2,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,180,,325361678062092005,1678,,62092005,CAMISA PARA BEBE,ESP,MAR,6,20,6,20,172.2,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,181,,325361678162092091,1678,,62092091,PANTALON CORTO CON PETO PARA BEBE,ESP,MAR,6,20,6,20,172,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,182,,325361679061112009,1679,,61112009,T-SHIRT PARA BEBE,ESP,CHN,6,10,6,10,78.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,183,,325361679162092091,1679,,62092091,PANTALON CORTO CON PETO PARA BEBE,ESP,CHN,6,10,6,10,78.5,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,184,,325361680061112008,1680,,61112008,CAMISA (T-SHIRT CON ABERTURA Y BROCHE) PARA BEBE,ESP,CHN,6,10,6,10,75.7,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,185,,325361680162092091,1680,,62092091,PANTALON CORTO CON PETO PARA BEBE,ESP,CHN,6,10,6,10,75.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,186,,325361681061112008,1681,,61112008,CAMISA (T-SHIRT CON ABERTURA Y BROCHE) PARA BEBE,ESP,CHN,6,20,6,20,164,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,187,,325361681162092091,1681,,62092091,PANTALON CORTO CON PETO PARA BEBE,ESP,CHN,6,20,6,20,164,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,188,,325361682061112008,1682,,61112008,CAMISA (T-SHIRT CON ABERTURA Y BROCHE) PARA BEBE,ESP,CHN,6,10,6,10,43.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,189,,325361682161112019,1682,,61112019,PANTALON LARGO PARA BEBE,ESP,CHN,6,10,6,10,43.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,190,,325361682261112008,1682,,61112008,CAMISA (T-SHIRT CON ABERTURA Y BROCHE) PARA BEBE,ESP,CHN,6,10,6,10,43.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,191,,325361682361112019,1682,,61112019,PANTALON LARGO PARA BEBE,ESP,CHN,6,10,6,10,43.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,192,,325361683061112008,1683,,61112008,CAMISA (T-SHIRT CON ABERTURA Y BROCHE) PARA BEBE,ESP,CHN,6,20,6,20,95.4,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,193,,325361683161112007,1683,,61112007,PAÑALERO PARA BEBE,ESP,CHN,6,20,6,20,95.4,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,194,,325361683261112099,1683,,61112099,DIADEMA (CINTA TEXTIL PARA EL CABELLO) PARA BEBE,ESP,CHN,6,20,6,20,81.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,195,,325361684062092010,1684,,62092010,VESTIDO PAÑALERO PARA BEBE,ESP,CHN,6,10,6,10,87.9,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,196,,325361684162092099,1684,,62092099,PAÑUELO PARA LA CABEZA PARA BEBE,ESP,CHN,6,10,6,10,29.3,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,197,,325361685061112008,1685,,61112008,BLUSA PARA BEBE,ESP,CHN,6,30,6,30,213.9,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,198,,325361685162092010,1685,,62092010,FALDA PAÑALERO PARA BEBE,ESP,CHN,6,30,6,30,213.9,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,199,,325361752061112017,1752,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,91.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,200,,325361753061112017,1753,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,90.7,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,201,,325361754061112017,1754,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,91.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,202,,325361755061112017,1755,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,71.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,203,,325361755161112017,1755,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,71.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,204,,325361756061112017,1756,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,78.9,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,205,,325361756161112017,1756,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,78.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,206,,325361757061112017,1757,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,61.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,207,,325361757161112017,1757,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,59.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,208,,325361757261112017,1757,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,59.9,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,209,,325361758061112017,1758,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,82.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,210,,325361759061112017,1759,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,69.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,211,,325361759161112017,1759,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,69.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,212,,325361760061112017,1760,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,78.9,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,213,,325361760161112017,1760,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,78.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,214,,325361761061112017,1761,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,20,6,20,198.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,215,,325361762061112017,1762,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,65.3,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,216,,325361762261112017,1762,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,65.2,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,217,,325361764061112017,1764,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,77.4,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,218,,325361764161112017,1764,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,77.4,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,219,,325361765061112017,1765,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,69.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,220,,325361765161112017,1765,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,69.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,221,,325361766061112008,1766,,61112008,BLUSA PARA BEBE,ESP,CHN,6,10,6,10,57.2,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,222,,325361766161112019,1766,,61112019,PANTALON LARGO PARA BEBE,ESP,CHN,6,10,6,10,57.1,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,223,,325361767061112007,1767,,61112007,PAÑALERO PARA BEBE,ESP,CHN,6,10,6,10,38.1,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,224,,325361768061112007,1768,,61112007,PAÑALERO PARA BEBE,ESP,CHN,6,10,6,10,39.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,225,,325361769061112017,1769,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,75.7,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,226,,325361769161112017,1769,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,75.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,227,,325361770061112017,1770,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,80.9,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,228,,325361771061112017,1771,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,87.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,229,,325361772061112017,1772,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,78.3,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,230,,325361772161112017,1772,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,78.2,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,231,,325361773061112017,1773,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,62.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,232,,325361773161112017,1773,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,60.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,233,,325361773261112017,1773,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,60.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,234,,325361774061112017,1774,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,93.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,235,,325361775061112017,1775,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,94.7,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,236,,325361776061112017,1776,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,20,6,20,137,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,237,,325361776161112017,1776,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,20,6,20,136.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,238,,325361777061112017,1777,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,65.9,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,239,,325361777161112017,1777,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,65.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,240,,325361778061112017,1778,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,20,6,20,101.2,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,241,,325361778161112099,1778,,61112099,BABERO PARA BEBE,ESP,CHN,6,20,6,20,50.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,242,,325361778265050099,1778,,65050099,GORRO TEXTIL,ESP,CHN,6,20,6,20,50.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,,,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,243,,325361778363079099,1778,,63079099,BOLSA TEXTIL,ESP,CHN,6,20,1,0.92,50.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,,,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,244,,325361779061112017,1779,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,63.4,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,245,,325361779161112017,1779,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,61.5,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,246,,325361779261112017,1779,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,61.6,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,247,,325361780061112017,1780,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,78.3,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,248,,325361780161112017,1780,,61112017,MAMELUCO PARA BEBE,ESP,CHN,6,10,6,10,78.2,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,249,,325361782061112007,1782,,61112007,PAÑALERO PARA BEBE,ESP,CHN,6,10,6,10,64.7,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,250,,325361783061112019,1783,,61112019,PANTALON LARGO PARA BEBE,ESP,CHN,6,10,6,10,34.4,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,251,,325361783161112019,1783,,61112019,PANTALON LARGO PARA BEBE,ESP,CHN,6,10,6,10,34.3,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,252,,325361784061112019,1784,,61112019,PANTALON LARGO PARA BEBE,ESP,CHN,6,20,6,20,157,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,253,,325361785061112092,1785,,61112092,CHAQUETA PARA BEBE,ESP,CHN,6,10,6,10,55.2,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,254,,325361785161112008,1785,,61112008,BLUSA PARA BEBE,ESP,CHN,6,10,6,10,47.3,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,255,,325361785261112019,1785,,61112019,PANTALON LARGO PARA BEBE,ESP,CHN,6,10,6,10,55.2,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,256,,325361786061112008,1786,,61112008,BLUSA PARA BEBE,ESP,CHN,6,10,6,10,57.2,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32.536,32536,54379.02,USD,CIF,,S,257,,325361786161112019,1786,,61112019,PANTALON LARGO PARA BEBE,ESP,CHN,6,10,6,10,57.1,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
