AÑO,FACTURA,ARTICULO,PIEZA,RANGO,DESCRIPCION ,DESCRIPCION MX,COMPOSICION,COMP. FORRO,TARIC,MX HS CODE,SUBDIVI,CANTIDAD,PRECIO UN.,"IMPORTE TOT,",MONEDA,ORIGEN,PESO NETO,PESO BRUTO,FACERR,SECCION ,MARCA,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,TK1,TK2,TK3,TK4,TK5,TK6,TK7,TK8,TK9,TK10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,PUNTO / PLANA,SEXO,UMC,UMT,,,,,,,,,,,
2020,32191,9783,0,BEBE      ,Ropa de bebé                  ,MANTAS                                                                                              , 100% poliéster                                                       , 100% poliéster                                                       ,6301409099,63014001,  ,17,9.4,159.8,USD.,CN,10.965,13.986, ,Puericultura        ,NEWBORN     ,1,      ,      ,      ,      ,      ,      ,      ,      ,      ,55,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,     ,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,9793,0,BEBE      ,Juguete                       ,JUGUETE DE PELUCHE                                                                                  , 100% poliéster                                                       , 100% poliéster                                                       ,9503004100,95030012,  ,1,5.3,5.3,USD.,CN,0.175,0.223, ,Puericultura        ,NEWBORN     ,1,      ,      ,      ,      ,      ,      ,      ,      ,      ,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,     ,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,9823,0,BEBE      ,Toalla                        ,TOALLA                                                                                              , 100% ALGODÓN                                                         ,                                                                      ,6302600010,63026099,  ,3,9.5,28.5,USD.,CN,1.38,1.76, ,Puericultura        ,NEWBORN     ,1,      ,      ,      ,      ,      ,      ,      ,      ,      ,55,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,     ,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,9829,0,BEBE      ,Toalla                        ,TOALLA                                                                                              , 97% ALGODÓN 2% poliamida 1% elastano                                 ,                                                                      ,6302600010,63026099,  ,5,9.5,47.5,USD.,CN,2.275,2.902, ,Puericultura        ,NEWBORN     ,1,      ,      ,      ,      ,      ,      ,      ,      ,      ,55,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,     ,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,9845,0,BEBE      ,Saco de dormir                ,SACO DE DORMIR                                                                                      , 90% ALGODÓN 10% poliéster                                            , 100% poliéster                                                       ,9404300000,94043001,  ,33,14.5,478.5,USD.,CN,29.04,37.041,S,Puericultura        ,NEWBORN     ,1,      ,      ,      ,      ,      ,      ,      ,      ,      ,55,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,     ,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10826,0,BEBE      ,Leotardo                      ,LEOTARDO PARA BEBE                                                                                  , 78% ALGODÓN 16% poliéster 3% poliamida 3% elastano                   ,                                                                      ,6111209000,61112099,  ,4,3.9,15.6,USD.,CN,0.312,0.398, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10826,0,NIÑA      ,Leotardo                      ,LEOTARDOS PARA NIÑA                                                                                 , 78% ALGODÓN 16% poliéster 3% poliamida 3% elastano                   ,                                                                      ,6115290000,61152901,  ,2,3.9,7.8,USD.,CN,0.158,0.202, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10828,0,BEBE      ,Leotardo                      ,LEOTARDO PARA BEBE                                                                                  , 74% ALGODÓN 23% poliéster 3% elastano                                ,                                                                      ,6111209000,61112099,  ,20,2.4,48,USD.,CN,1.2,1.531, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10828,0,NIÑA      ,Leotardo                      ,LEOTARDOS PARA NIÑA                                                                                 , 74% ALGODÓN 23% poliéster 3% elastano                                ,                                                                      ,6115290000,61152901,  ,10,2.4,24,USD.,CN,0.6,0.765, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10831,0,BEBE      ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6111209000,61112011,  ,4,0.82,3.28,USD.,CN,0.088,0.112, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10831,0,HOMBRE    ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6115950000,61159501,  ,2,0.82,1.64,USD.,CN,0.044,0.056, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10831,1,BEBE      ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6111209000,61112011,  ,4,0.79,3.16,USD.,CN,0.084,0.107, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10831,1,HOMBRE    ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6115950000,61159501,  ,2,0.79,1.58,USD.,CN,0.044,0.056, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10831,2,BEBE      ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6111209000,61112011,  ,4,0.79,3.16,USD.,CN,0.088,0.112, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10831,2,HOMBRE    ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6115950000,61159501,  ,2,0.79,1.58,USD.,CN,0.044,0.056, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10832,0,BEBE      ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6111209000,61112011,  ,2,0.82,1.64,USD.,CN,0.046,0.059, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10832,0,HOMBRE    ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6115950000,61159501,  ,2,0.82,1.64,USD.,CN,0.046,0.059, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10832,1,BEBE      ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6111209000,61112011,  ,2,0.79,1.58,USD.,CN,0.044,0.056, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10832,1,HOMBRE    ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6115950000,61159501,  ,2,0.79,1.58,USD.,CN,0.044,0.056, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10832,2,BEBE      ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6111209000,61112011,  ,2,0.79,1.58,USD.,CN,0.046,0.059, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10832,2,HOMBRE    ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6115950000,61159501,  ,2,0.79,1.58,USD.,CN,0.046,0.059, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10833,0,BEBE      ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6111209000,61112011,  ,2,0.82,1.64,USD.,CN,0.046,0.059, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10833,0,HOMBRE    ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6115950000,61159501,  ,2,0.82,1.64,USD.,CN,0.046,0.059, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10833,1,BEBE      ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6111209000,61112011,  ,2,0.79,1.58,USD.,CN,0.044,0.056, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10833,1,HOMBRE    ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6115950000,61159501,  ,2,0.79,1.58,USD.,CN,0.044,0.056, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10833,2,BEBE      ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6111209000,61112011,  ,2,0.79,1.58,USD.,CN,0.046,0.059, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10833,2,HOMBRE    ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 70% ALGODÓN 27% poliamida 3% elastano                                ,                                                                      ,6115950000,61159501,  ,2,0.79,1.58,USD.,CN,0.046,0.059, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Punto,NIÑO ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10834,0,BEBE      ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 76% ALGODÓN 21% poliéster 3% elastano                                ,                                                                      ,6111209000,61112011,  ,1,3,3,USD.,CN,0.043,0.055, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Punto,NIÑA ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10834,0,MUJER     ,Calcetines                    ,CALCETINES DE ALGODON                                                                               , 76% ALGODÓN 21% poliéster 3% elastano                                ,                                                                      ,6115950000,61159501,  ,1,3,3,USD.,CN,0.043,0.055, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Punto,NIÑA ,9,9,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10837,0,BEBE      ,Pantalón                      ,PANTALON LARGO PARA BEBE                                                                            , 70% ALGODÓN 30% poliamida                                            ,                                                                      ,6111209000,61112019,  ,3,5.9,17.7,USD.,PT,0.297,0.379, ,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10837,0,NIÑAC     ,Pantalón                      ,PANTALON LARGO PARA NIÑA                                                                            , 70% ALGODÓN 30% poliamida                                            ,                                                                      ,6104620000,61046292,  ,2,5.9,11.8,USD.,PT,0.198,0.253, ,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10840,0,BEBE      ,Gorra                         ,GORRO TEXTIL                                                                                        , 57% ALGODÓN 28% poliamida 10% LANA 5% poliéster                      , 60% ALGODÓN 30% poliamida 10% LANA                                   ,6505009090,65050099,  ,2,3.58,7.16,USD.,CN,0.188,0.24,S,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,     ,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10840,0,HOMBRE    ,Gorra                         ,GORRO TEXTIL                                                                                        , 57% ALGODÓN 28% poliamida 10% LANA 5% poliéster                      , 60% ALGODÓN 30% poliamida 10% LANA                                   ,6505009090,65050099,  ,2,3.58,7.16,USD.,CN,0.188,0.24,S,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,     ,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10840,1,BEBE      ,Bufanda                       ,BUFANDA PARA BEBE                                                                                   , 60% ALGODÓN 30% poliamida 10% LANA                                   ,                                                                      ,6111209000,61112099,  ,2,3.57,7.14,USD.,CN,0.188,0.24, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10840,1,HOMBRE    ,Bufanda                       ,BUFANDAS                                                                                            , 60% ALGODÓN 30% poliamida 10% LANA                                   ,                                                                      ,6117100000,61171099,  ,2,3.57,7.14,USD.,CN,0.188,0.24, ,Baby Niño           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10842,0,BEBE      ,Bufanda                       ,BUFANDA PARA BEBE                                                                                   , 50% viscosa 28% poliéster 22% poliamida                              ,                                                                      ,6117100000,61119099,  ,2,2.92,5.84,USD.,CN,0.11,0.14, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10842,0,MUJER     ,Bufanda                       ,BUFANDA                                                                                             , 50% viscosa 28% poliéster 22% poliamida                              ,                                                                      ,6117100000,61171099,  ,3,2.92,8.76,USD.,CN,0.165,0.21, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10842,1,BEBE      ,Gorra                         ,GORRO TEXTIL                                                                                        , 50% viscosa 28% poliéster 22% poliamida                              , 100% ALGODÓN                                                         ,6505009090,65050099,  ,2,2.84,5.68,USD.,CN,0.106,0.135, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,     ,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10842,1,MUJER     ,Gorra                         ,GORRO TEXTIL                                                                                        , 50% viscosa 28% poliéster 22% poliamida                              , 100% ALGODÓN                                                         ,6505009090,65050099,  ,3,2.84,8.52,USD.,CN,0.159,0.203, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,     ,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10842,2,BEBE      ,Guantes                       ,MANOPLAS PARA BEBE                                                                                  , 50% viscosa 28% poliéster 22% poliamida                              ,                                                                      ,6111909011,61119099,  ,2,2.84,5.68,USD.,CN,0.108,0.138, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Punto,NIÑA ,9,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10842,2,MUJER     ,Guantes                       ,GUANTES PARA MUJER                                                                                  , 50% viscosa 28% poliéster 22% poliamida                              ,                                                                      ,6116990000,61169901,  ,3,2.84,8.52,USD.,CN,0.159,0.203, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Punto,NIÑA ,9,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10843,0,BEBE      ,Gorra                         ,GORRO TEXTIL                                                                                        , 50% viscosa 30% poliéster 20% poliamida                              ,                                                                      ,6505009090,65050099,  ,4,2.31,9.24,USD.,CN,0.136,0.173, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,     ,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10843,0,MUJER     ,Gorra                         ,GORRO TEXTIL                                                                                        , 50% viscosa 30% poliéster 20% poliamida                              ,                                                                      ,6505009090,65050099,  ,4,2.31,9.24,USD.,CN,0.136,0.173, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,     ,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10843,1,BEBE      ,Bufanda                       ,BUFANDA PARA BEBE                                                                                   , 50% viscosa 30% poliéster 20% poliamida                              ,                                                                      ,6117100000,61119099,  ,4,2.38,9.52,USD.,CN,0.14,0.179, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10843,1,MUJER     ,Bufanda                       ,BUFANDA                                                                                             , 50% viscosa 30% poliéster 20% poliamida                              ,                                                                      ,6117100000,61171099,  ,4,2.38,9.52,USD.,CN,0.14,0.179, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10843,2,BEBE      ,Guantes                       ,MANOPLAS PARA BEBE                                                                                  , 50% viscosa 30% poliéster 20% poliamida                              ,                                                                      ,6111909011,61119099,  ,4,2.31,9.24,USD.,CN,0.14,0.179, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,Punto,NIÑA ,9,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10843,2,MUJER     ,Guantes                       ,MANOPLA PARA MUJER                                                                                  , 50% viscosa 30% poliéster 20% poliamida                              ,                                                                      ,6116990000,61169901,  ,4,2.31,9.24,USD.,CN,0.14,0.179, ,Baby Niña           ,MAYORAL     ,6,12,24,      ,      ,      ,      ,      ,      ,      ,68,80,92,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Punto,NIÑA ,9,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10847,0,BEBE      ,Gorra                         ,GORRO TEXTIL                                                                                        , 98% ALGODÓN 2% elastano                                              , 100% poliéster                                                       ,6505009090,65050099,  ,30,4.9,147,USD.,CN,2.16,2.755, ,Baby Niño           ,MAYORAL     ,46,48,50,      ,      ,      ,      ,      ,      ,      ,0,0,0,0,0,0,0,0,0,0,2,14,14,0,0,0,0,0,0,0,     ,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10853,0,HOMBRE    ,Calzoncillos                  ,CALZONCILLO PARA HOMBRE                                                                             , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6107110000,61071102,  ,1,1.89,1.89,USD.,CN,0.051,0.065, ,Mini Niño           ,MAYORAL     ,2,4,6,8,10,12,14,16,      ,      ,92,104,116,128,140,152,160,166,0,0,0,0,0,0,0,0,0,1,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10853,0,NIÑO      ,Calzoncillos                  ,CALZONCILLO PARA NIÑO                                                                               , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6107110000,61071199,  ,29,1.89,54.81,USD.,CN,1.479,1.886, ,Mini Niño           ,MAYORAL     ,2,4,6,8,10,12,14,16,      ,      ,92,104,116,128,140,152,160,166,0,0,3,8,6,4,3,4,1,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10853,1,HOMBRE    ,Calzoncillos                  ,CALZONCILLO PARA HOMBRE                                                                             , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6107110000,61071102,  ,1,1.83,1.83,USD.,CN,0.049,0.063, ,Mini Niño           ,MAYORAL     ,2,4,6,8,10,12,14,16,      ,      ,92,104,116,128,140,152,160,166,0,0,0,0,0,0,0,0,0,1,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10853,1,NIÑO      ,Calzoncillos                  ,CALZONCILLO PARA NIÑO                                                                               , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6107110000,61071199,  ,29,1.83,53.07,USD.,CN,1.421,1.813, ,Mini Niño           ,MAYORAL     ,2,4,6,8,10,12,14,16,      ,      ,92,104,116,128,140,152,160,166,0,0,3,8,6,4,3,4,1,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10853,2,HOMBRE    ,Calzoncillos                  ,CALZONCILLO PARA HOMBRE                                                                             , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6107110000,61071102,  ,1,1.83,1.83,USD.,CN,0.049,0.063, ,Mini Niño           ,MAYORAL     ,2,4,6,8,10,12,14,16,      ,      ,92,104,116,128,140,152,160,166,0,0,0,0,0,0,0,0,0,1,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10853,2,NIÑO      ,Calzoncillos                  ,CALZONCILLO PARA NIÑO                                                                               , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6107110000,61071199,  ,29,1.83,53.07,USD.,CN,1.421,1.813, ,Mini Niño           ,MAYORAL     ,2,4,6,8,10,12,14,16,      ,      ,92,104,116,128,140,152,160,166,0,0,3,8,6,4,3,4,1,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10854,0,HOMBRE    ,Calzoncillos                  ,CALZONCILLO PARA HOMBRE                                                                             , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6107110000,61071102,  ,5,1.89,9.45,USD.,CN,0.305,0.389, ,Mini Niño           ,MAYORAL     ,2,4,6,8,10,12,14,16,      ,      ,92,104,116,128,140,152,160,166,0,0,0,0,0,0,0,0,0,5,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,10854,0,NIÑO      ,Calzoncillos                  ,CALZONCILLO PARA NIÑO                                                                               , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6107110000,61071199,  ,13,1.89,24.57,USD.,CN,0.793,1.011, ,Mini Niño           ,MAYORAL     ,2,4,6,8,10,12,14,16,      ,      ,92,104,116,128,140,152,160,166,0,0,0,2,2,2,0,2,5,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
